id_location,id_country,id_state,ds_city,latitude,longitude,division,regional
LOWA01030,US,WA,Marysville,47.200812,-120.12012,West,Cascades
LOWA01031,US,WA,Redmond,47.587875,-119.715483,West,Cascades
LOWA01032,US,WA,Lakewood,47.708236,-120.285843,West,Cascades
LOWA01033,US,WA,Spokane,47.739136,-119.830081,West,Cascades
LOIL01038,US,IL,Decatur,41.168226,-89.025203,Central/Northeast,Missouri Valley
LOTN01039,US,TN,Kingsport,35.938803,-86.118251,West,Memphis
LOTN01040,US,TN,Jackson,35.739417,-86.163059,West,Memphis
LOTN01041,US,TN,Nashville,35.847962,-86.009554,West,Memphis
LOTN01044,US,TN,Memphis,36.148467,-86.015714,West,Memphis
LOTN01045,US,TN,Knoxville,35.734707,-85.725326,West,Memphis
LOCA01046,US,CA,Sunnyvale,36.265635,-118.828886,Central/Northeast,Sacramento Valley
LOLA01048,US,LA,Metairie,30.794797,-91.473311,South/Southeast,Louisiana
LOCA01049,US,CA,Pasadena,36.277661,-119.254637,West,Central Valley
LOWA01050,US,WA,Tacoma,47.419408,-120.164771,West,Cascades
LOWA01051,US,WA,Vancouver,47.3175,-120.215518,West,Cascades
LOWA01052,US,WA,Bellevue,47.573448,-119.831207,West,Cascades
LOWA01053,US,WA,Kennewick,47.546979,-120.211822,West,Cascades
LOWA01054,US,WA,Renton,47.686674,-119.918427,West,Cascades
LOWA01055,US,WA,Kirkland,47.432899,-119.895522,West,Cascades
LOWA01056,US,WA,Bellevue,47.355943,-120.092885,West,Cascades
LOWA01057,US,WA,Everett,47.750492,-120.125697,West,Cascades
LOWA01058,US,WA,Yakima,47.481993,-119.765915,West,Cascades
LOWA01059,US,WA,Bellingham,47.624633,-120.262678,West,Cascades
LOWA01060,US,WA,Marysville,47.288382,-120.295295,West,Cascades
LOWA01061,US,WA,Redmond,47.578553,-120.031396,West,Cascades
LOCA01062,US,CA,Sacramento,35.780565,-118.72524,West,Central Valley
LOWA01063,US,WA,Lakewood,47.517796,-120.154864,West,Oregon
LOWA01064,US,WA,Spokane,47.500362,-119.892228,West,Oregon
LOLA01065,US,LA,Lafayette,30.245744,-91.635178,South/Southeast,Louisiana
LOLA01066,US,LA,Lake Charles,30.684179,-91.524201,South/Southeast,Louisiana
LOLA01067,US,LA,Kenner,30.527946,-91.54031,South/Southeast,Louisiana
LOLA01068,US,LA,Bossier City,30.22634,-91.70055,South/Southeast,Louisiana
LOTN01083,US,TN,Chattanooga,35.967325,-86.174489,West,Memphis
LOWA01085,US,WA,Tacoma,47.229987,-119.79381,West,Cascades
LOWA01086,US,WA,Vancouver,47.788716,-119.824114,West,Pacific Northwest
LOWA01087,US,WA,Bellevue,47.712271,-120.154814,West,Pacific Northwest
LOWA01088,US,WA,Kennewick,47.776376,-120.181845,West,Pacific Northwest
LOWA01089,US,WA,Renton,47.770858,-119.703108,West,Pacific Northwest
LOWA01090,US,WA,Kirkland,47.627034,-119.711314,West,Pacific Northwest
LONY01092,US,NY,Utica,43.041724,-76.144275,Central/Northeast,New Jersey
LOCA01093,US,CA,Fresno,35.962198,-118.943863,Central/Northeast,Central Valley
LOTN01097,US,TN,Clarksville,35.743849,-85.926594,West,Nashville Metro
LOCA01099,US,CA,Bakersfield,36.288707,-119.185935,Central/Northeast,Central Valley
LOCA01100,US,CA,Stockton,36.175557,-118.755261,Central/Northeast,Central Valley
LOCA01101,US,CA,Modesto,36.266221,-118.723919,Central/Northeast,Central Valley
LOCA01102,US,CA,Riverside,36.012876,-118.713615,Central/Northeast,Central Valley
LOCA01104,US,CA,San Bernardino,36.154386,-119.202997,Central/Northeast,SoCal Coast
LOCA01105,US,CA,Fontana,35.98614,-118.869001,Central/Northeast,SoCal Coast
LOCA01106,US,CA,Moreno Valley,35.848404,-118.915631,Central/Northeast,SoCal Coast
LOCA01107,US,CA,Oxnard,36.09996,-119.20238,Central/Northeast,SoCal Coast
LOCA01108,US,CA,Pomona,36.039051,-118.837024,Central/Northeast,SoCal Coast
LOCA01109,US,CA,Escondido,35.999337,-119.292738,Central/Northeast,SoCal Coast
LOCA01110,US,CA,Hayward,35.705423,-119.085782,Central/Northeast,SoCal Coast
LOCA01111,US,CA,Sunnyvale,36.255716,-119.162794,Central/Northeast,Greater LA
LOCA01119,US,CA,Pasadena,36.080618,-119.166754,Central/Northeast,Greater LA
LOCA01120,US,CA,Sacramento,35.893002,-118.791175,Central/Northeast,Greater LA
LOCA01122,US,CA,Fresno,36.137317,-119.24276,Central/Northeast,Greater LA
LOCA01123,US,CA,Bakersfield,35.957221,-119.282498,Central/Northeast,Greater LA
LOCA01124,US,CA,Stockton,35.988534,-118.90254,Central/Northeast,Central Valley
LOWA01125,US,WA,Bellevue,47.271102,-120.126669,West,Oregon
LOWA01126,US,WA,Everett,47.438702,-119.748281,West,Oregon
LOWA01127,US,WA,Yakima,47.795953,-120.273053,West,Oregon
LOWA01128,US,WA,Bellingham,47.656605,-120.076966,West,Oregon
LOCA01129,US,CA,Modesto,35.935475,-118.847441,Central/Northeast,Bay Area
LOCA01131,US,CA,Riverside,36.251056,-118.729443,Central/Northeast,Central Valley
LOIL01135,US,IL,Aurora,41.046274,-89.085727,Central/Northeast,Chicago Metro
LOIL01136,US,IL,Evanston,41.172529,-89.149399,Central/Northeast,Chicago Metro
LOWA01137,US,WA,Marysville,47.538444,-120.084853,West,Pacific Northwest
LOWA01138,US,WA,Redmond,47.593979,-120.155761,West,Oregon
LOWA01139,US,WA,Lakewood,47.314956,-119.749057,West,Oregon
LOWA01140,US,WA,Spokane,47.261082,-119.996425,West,Oregon
LOWA01141,US,WA,Tacoma,47.332512,-120.276642,West,Oregon
LOWA01142,US,WA,Vancouver,47.221611,-120.194867,West,Oregon
LOWA01143,US,WA,Bellevue,47.720062,-120.130513,West,Oregon
LOWA01144,US,WA,Kennewick,47.770276,-119.951027,West,Oregon
LOWA01145,US,WA,Renton,47.461969,-119.951947,West,Oregon
LONC01146,US,NC,High Point,35.510019,-78.844734,West,Carolinas Interior
LOGA01147,US,GA,Augusta,32.369498,-83.08817,South/Southeast,Atlanta Metro
LOCA01148,US,CA,San Bernardino,36.236457,-118.732126,South/Southeast,Central Valley
LOGA01149,US,GA,Columbus,32.735535,-83.048331,South/Southeast,Atlanta Metro
LOCA01150,US,CA,Fontana,36.168219,-119.014199,Central/Northeast,Sacramento Valley
LOWA01159,US,WA,Kirkland,47.498524,-120.177192,West,Oregon
LOWA01160,US,WA,Bellevue,47.554678,-120.188318,West,Cascades
LOCA01161,US,CA,Moreno Valley,35.898939,-118.786982,Central/Northeast,Bay Area
LOIL01162,US,IL,Schaumburg,40.824245,-89.257305,Central/Northeast,Chicago Metro
LOIL01163,US,IL,Bolingbrook,40.741405,-88.735529,Central/Northeast,Chicago Metro
LOIL01164,US,IL,Springfield,41.004152,-89.054353,Central/Northeast,Chicago Metro
LOIL01165,US,IL,Rockford,41.186527,-88.798504,Central/Northeast,Chicago Metro
LONY01168,US,NY,Schenectady,42.899315,-75.883829,Central/Northeast,Long Island
LONY01169,US,NY,Mount Vernon,43.162674,-75.90721,Central/Northeast,Long Island
LOIL01172,US,IL,Joliet,40.790957,-88.77447,Central/Northeast,Missouri Valley
LONY01174,US,NY,Binghamton,43.023457,-76.130517,South/Southeast,New Jersey
LOCA01177,US,CA,Oxnard,35.955137,-119.277457,Central/Northeast,Central Valley
LOCA01178,US,CA,Pomona,35.77672,-118.840672,Central/Northeast,Central Valley
LOCA01179,US,CA,Escondido,35.700007,-119.050061,Central/Northeast,Central Valley
LOCA01180,US,CA,Hayward,36.013506,-119.267219,West,Central Valley
LOCA01181,US,CA,Sunnyvale,36.283847,-119.164325,Central/Northeast,Greater LA
LOCA01182,US,CA,Pasadena,35.882519,-119.117634,Central/Northeast,Greater LA
LOCA01187,US,CA,Sacramento,35.83825,-119.299116,Central/Northeast,Greater LA
LOCA01189,US,CA,Fresno,36.137607,-118.719893,Central/Northeast,Greater LA
LONY01190,US,NY,Niagara Falls,42.834576,-75.902172,Central/Northeast,New Jersey
LONY01191,US,NY,Buffalo,43.145138,-75.790945,Central/Northeast,New Jersey
LOCA01197,US,CA,Bakersfield,35.953578,-119.118241,Central/Northeast,Bay Area
LOCA01216,US,CA,Stockton,35.895177,-118.872427,Central/Northeast,Sacramento Valley
LOCA01217,US,CA,Modesto,36.190068,-119.191032,Central/Northeast,Sacramento Valley
LOCA01218,US,CA,Riverside,35.922565,-118.758836,Central/Northeast,Sacramento Valley
LONC01219,US,NC,Concord,35.684016,-78.709085,West,Carolinas Interior
LOWA01223,US,WA,Everett,47.652549,-120.064083,West,Pacific Northwest
LOLA01224,US,LA,Monroe,30.554383,-91.403391,South/Southeast,Louisiana
LOLA01225,US,LA,Alexandria,30.247073,-91.473302,South/Southeast,Louisiana
LOCA01231,US,CA,San Bernardino,36.125592,-119.199607,Central/Northeast,Central Valley
LOCA01232,US,CA,Fontana,36.168379,-118.949736,Central/Northeast,Central Valley
LOCA01238,US,CA,Moreno Valley,36.271333,-119.274547,Central/Northeast,Bay Area
LOCA01239,US,CA,Oxnard,35.859196,-118.939068,Central/Northeast,Bay Area
LOCA01240,US,CA,Pomona,35.877936,-118.871346,Central/Northeast,Bay Area
LOTN01242,US,TN,Murfreesboro,36.155403,-86.23849,West,Tennessee Valley
LOCA01243,US,CA,Escondido,36.008313,-118.994666,West,Central Valley
LOCA01244,US,CA,Hayward,35.921568,-118.740245,West,Central Valley
LOMS01246,US,MS,Jackson,32.696504,-89.381674,South/Southeast,Gulf Coast
LONC01271,US,NC,Gastonia,35.628596,-79.02297,West,Carolinas Interior
LOIL01275,US,IL,Naperville,41.252597,-88.883243,Central/Northeast,Chicago Metro
LOIL01276,US,IL,Peoria,41.137389,-88.782985,Central/Northeast,Midwest Interior
LOIL01277,US,IL,Elgin,40.864443,-88.815757,Central/Northeast,Midwest Interior
LOIL01278,US,IL,Waukegan,40.817144,-89.092795,Central/Northeast,Midwest Interior
LOIL01279,US,IL,Cicero,40.901366,-88.712885,Central/Northeast,Midwest Interior
LOIL01280,US,IL,Champaign,41.213922,-88.879298,Central/Northeast,Midwest Interior
LOIL01281,US,IL,Bloomington,41.136234,-88.962756,Central/Northeast,Midwest Interior
LOIL01282,US,IL,Decatur,41.268254,-89.002245,Central/Northeast,Midwest Interior
LOCA01283,US,CA,Sunnyvale,35.928311,-119.202179,Central/Northeast,Sacramento Valley
LOCA01285,US,CA,Pasadena,36.171723,-118.859334,Central/Northeast,Sacramento Valley
LOCA01286,US,CA,Sacramento,35.930613,-119.284884,Central/Northeast,Sacramento Valley
LOCA01287,US,CA,Fresno,36.203398,-119.293149,Central/Northeast,Sacramento Valley
LOCA01288,US,CA,Bakersfield,36.12222,-118.717846,Central/Northeast,Sacramento Valley
LOCA01289,US,CA,Stockton,35.962597,-119.159016,Central/Northeast,Sacramento Valley
LOCA01290,US,CA,Modesto,36.122923,-118.809723,Central/Northeast,Sacramento Valley
LOCA01291,US,CA,Riverside,36.027858,-118.719779,Central/Northeast,Sacramento Valley
LOCA01292,US,CA,San Bernardino,35.731001,-118.997123,Central/Northeast,Sacramento Valley
LOCA01293,US,CA,Fontana,36.131072,-118.782416,Central/Northeast,Sacramento Valley
LOCA01294,US,CA,Moreno Valley,35.807553,-118.819998,Central/Northeast,Sacramento Valley
LOCA01295,US,CA,Oxnard,36.031624,-119.062068,Central/Northeast,Sacramento Valley
LOCA01296,US,CA,Pomona,35.779029,-118.780823,Central/Northeast,Sacramento Valley
LOCA01297,US,CA,Escondido,35.794364,-119.114127,Central/Northeast,Sacramento Valley
LOCA01298,US,CA,Hayward,35.874027,-118.777152,Central/Northeast,Sacramento Valley
LOCA01299,US,CA,Sunnyvale,36.103622,-118.821991,Central/Northeast,Sacramento Valley
LOCA01300,US,CA,Pasadena,35.850281,-118.925076,Central/Northeast,Sacramento Valley
LOCA01301,US,CA,Sacramento,36.043048,-118.800302,Central/Northeast,Sacramento Valley
LOCA01302,US,CA,Fresno,36.243652,-119.292706,Central/Northeast,Sacramento Valley
LOIL01303,US,IL,Aurora,41.104412,-89.268899,Central/Northeast,Chicago Metro
LOIL01304,US,IL,Evanston,41.029315,-89.12742,Central/Northeast,Chicago Metro
LOWA01305,US,WA,Yakima,47.384066,-120.088225,West,Oregon
LOWA01306,US,WA,Bellingham,47.572775,-120.09957,West,Pacific Northwest
LOIL01311,US,IL,Schaumburg,41.139619,-89.057284,Central/Northeast,Missouri Valley
LOIL01312,US,IL,Bolingbrook,40.741012,-88.829744,Central/Northeast,Missouri Valley
LOIL01313,US,IL,Springfield,40.871455,-89.04034,Central/Northeast,Missouri Valley
LOCA01321,US,CA,Bakersfield,36.111266,-119.100526,Central/Northeast,Bay Area
LOCA01334,US,CA,Stockton,35.733951,-119.075647,Central/Northeast,Central Valley
LOTN01344,US,TN,Franklin,36.266669,-85.914959,West,Tennessee Valley
LOTN01345,US,TN,Johnson City,36.102887,-85.920631,West,Tennessee Valley
LOCA01355,US,CA,Modesto,35.819395,-119.049,Central/Northeast,Central Valley
LOCA01356,US,CA,Riverside,36.150564,-119.239176,Central/Northeast,Sacramento Valley
LOCA01357,US,CA,San Bernardino,35.866712,-119.134209,Central/Northeast,Sacramento Valley
LOCA01358,US,CA,Fontana,35.959211,-118.711779,Central/Northeast,Sacramento Valley
LOCA01359,US,CA,Moreno Valley,35.740502,-118.988779,Central/Northeast,Sacramento Valley
LOCA01360,US,CA,Oxnard,35.807619,-118.717594,Central/Northeast,Sacramento Valley
LONY01363,US,NY,Rochester,42.767982,-76.057839,Central/Northeast,New Jersey
LONY01364,US,NY,Yonkers,43.142731,-75.877267,Central/Northeast,New Jersey
LONY01365,US,NY,Syracuse,42.953637,-76.092085,Central/Northeast,New Jersey
LONY01366,US,NY,Albany,42.938567,-76.141434,Central/Northeast,New Jersey
LONY01367,US,NY,New Rochelle,42.8232,-76.010176,Central/Northeast,New Jersey
LONY01369,US,NY,White Plains,42.86112,-76.127523,Central/Northeast,New Jersey
LONY01371,US,NY,Troy,43.094054,-75.718878,Central/Northeast,New Jersey
LOTN01373,US,TN,Bartlett,36.062182,-86.253812,Central/Northeast,Nashville Metro
LOCA01374,US,CA,Pomona,35.74535,-118.729146,Central/Northeast,Greater LA
LOCA01375,US,CA,Escondido,35.878374,-119.24476,Central/Northeast,Greater LA
LOAK01376,US,AK,Anchorage,61.059427,-149.925811,Central/Northeast,Alaska
LOFL01377,US,FL,Cape Coral,27.089103,-82.139559,Central/Northeast,Florida Interior
LOFL01378,US,FL,Pembroke Pines,26.709066,-81.720991,Central/Northeast,Florida Interior
LOFL01379,US,FL,Hollywood,26.850536,-81.894384,Central/Northeast,Florida Interior
LOFL01380,US,FL,Miramar,27.123978,-81.933996,Central/Northeast,Florida Interior
LOTN01381,US,TN,Hendersonville,35.887744,-86.137342,West,Memphis
LOTN01382,US,TN,Kingsport,36.058601,-85.780343,West,Memphis
LOCA01386,US,CA,Hayward,36.26804,-119.236457,West,Central Valley
LOCA01387,US,CA,Sunnyvale,35.792897,-118.733158,West,Central Valley
LOCA01388,US,CA,Pasadena,36.141921,-118.770204,West,Central Valley
LOCA01389,US,CA,Sacramento,35.82158,-118.947448,West,Central Valley
LOCA01390,US,CA,Fresno,36.120684,-118.891933,West,Central Valley
LOCA01391,US,CA,Bakersfield,35.944891,-119.290763,West,Central Valley
LOTN01393,US,TN,Jackson,36.049756,-86.148139,West,Tennessee Valley
LOTN01394,US,TN,Nashville,35.970153,-85.725451,West,Tennessee Valley
LOTN01395,US,TN,Memphis,35.939421,-85.796119,West,Tennessee Valley
LOTN01410,US,TN,Knoxville,35.813124,-85.896524,West,Memphis
LOIL01413,US,IL,Rockford,41.286204,-89.238864,Central/Northeast,Chicago Metro
LOIL01414,US,IL,Joliet,40.704992,-89.03985,Central/Northeast,Chicago Metro
LOCA01416,US,CA,Stockton,35.755575,-118.850969,Central/Northeast,Greater LA
LOCA01419,US,CA,Modesto,36.248729,-119.039587,Central/Northeast,Central Valley
LOCA01420,US,CA,Riverside,35.855227,-119.039358,Central/Northeast,Bay Area
LOCA01421,US,CA,San Bernardino,36.134069,-119.294568,Central/Northeast,Bay Area
LOCA01422,US,CA,Fontana,36.053672,-118.932025,Central/Northeast,Bay Area
LOCA01423,US,CA,Moreno Valley,36.082613,-119.154787,Central/Northeast,Central Valley
LOCA01424,US,CA,Oxnard,36.128432,-119.245165,Central/Northeast,Central Valley
LOCA01425,US,CA,Pomona,35.819562,-118.773518,Central/Northeast,Bay Area
LOCA01426,US,CA,Escondido,36.143234,-119.291753,Central/Northeast,Bay Area
LOCA01427,US,CA,Hayward,35.849026,-119.171356,Central/Northeast,Bay Area
LOCA01428,US,CA,Sunnyvale,35.862484,-119.151464,Central/Northeast,Greater LA
LOCA01429,US,CA,Pasadena,35.737516,-119.024636,Central/Northeast,Greater LA
LOCA01430,US,CA,Sacramento,36.13964,-118.935961,Central/Northeast,Greater LA
LOCA01431,US,CA,Fresno,36.103723,-119.25131,Central/Northeast,Bay Area
LOCA01432,US,CA,Bakersfield,36.270894,-118.796905,Central/Northeast,Bay Area
LOCA01433,US,CA,Stockton,36.183054,-118.80621,Central/Northeast,Central Valley
LOCA01434,US,CA,Modesto,36.259626,-118.973448,Central/Northeast,Bay Area
LONC01441,US,NC,Asheville,35.320169,-78.92993,West,Carolinas Interior
LOIL01442,US,IL,Naperville,41.145729,-88.85725,Central/Northeast,Missouri Valley
LOWA01443,US,WA,Marysville,47.512869,-120.258925,West,Oregon
LOWA01444,US,WA,Redmond,47.422668,-119.74754,West,Oregon
LOSC01445,US,SC,Columbia,33.850669,-80.977001,South/Southeast,Gulf Coast
LOSC01446,US,SC,Charleston,33.661312,-81.078931,South/Southeast,Gulf Coast
LOSC01447,US,SC,North Charleston,34.037208,-80.900122,South/Southeast,Gulf Coast
LOSC01448,US,SC,Mount Pleasant,33.972432,-81.027393,South/Southeast,Gulf Coast
LOSC01449,US,SC,Rock Hill,33.878148,-81.15097,South/Southeast,Gulf Coast
LOSC01450,US,SC,Greenville,33.923276,-81.043439,South/Southeast,Gulf Coast
LOSC01451,US,SC,Summerville,33.765527,-80.910407,South/Southeast,Gulf Coast
LOSC01452,US,SC,Goose Creek,34.061768,-81.261596,South/Southeast,Gulf Coast
LOSC01453,US,SC,Columbia,33.994846,-81.12457,South/Southeast,Gulf Coast
LOSC01454,US,SC,Charleston,33.766352,-81.286852,South/Southeast,Gulf Coast
LOSC01455,US,SC,North Charleston,33.680628,-80.998421,South/Southeast,Gulf Coast
LOSC01456,US,SC,Mount Pleasant,33.533706,-81.005343,South/Southeast,Gulf Coast
LOSC01457,US,SC,Rock Hill,34.056266,-81.236764,South/Southeast,Gulf Coast
LONY01459,US,NY,Utica,43.158664,-76.054197,Central/Northeast,New York Metro
LONY01460,US,NY,Schenectady,43.093104,-76.143858,Central/Northeast,New York Metro
LONY01461,US,NY,Mount Vernon,42.795695,-76.203722,Central/Northeast,New York Metro
LONY01462,US,NY,Binghamton,42.742295,-76.188612,Central/Northeast,New Jersey
LONY01463,US,NY,Niagara Falls,43.098532,-75.770986,Central/Northeast,New Jersey
LONY01464,US,NY,Buffalo,43.188475,-75.888919,Central/Northeast,New York Metro
LONY01465,US,NY,Rochester,42.766259,-76.126488,Central/Northeast,New York Metro
LONY01466,US,NY,Yonkers,42.885884,-76.150026,Central/Northeast,New York Metro
LONY01467,US,NY,Syracuse,43.009003,-75.978668,Central/Northeast,New York Metro
LONY01468,US,NY,Albany,42.914132,-76.087727,Central/Northeast,New York Metro
LONY01469,US,NY,New Rochelle,43.197133,-75.826424,Central/Northeast,New York Metro
LONY01470,US,NY,White Plains,42.884677,-75.751727,Central/Northeast,New York Metro
LONY01471,US,NY,Troy,43.271689,-76.103954,Central/Northeast,New York Metro
LONY01472,US,NY,Utica,42.912655,-75.99662,Central/Northeast,New York Metro
LONY01473,US,NY,Schenectady,43.264672,-75.774208,Central/Northeast,New York Metro
LOWA01474,US,WA,Lakewood,47.261541,-120.064362,West,Cascades
LOIL01475,US,IL,Peoria,41.032023,-88.998121,Central/Northeast,Chicago Metro
LOIL01476,US,IL,Elgin,40.816318,-88.78471,Central/Northeast,Midwest Interior
LOIL01482,US,IL,Waukegan,41.106164,-88.797255,Central/Northeast,Chicago Metro
LOIL01483,US,IL,Cicero,41.215259,-88.850986,Central/Northeast,Chicago Metro
LOIL01484,US,IL,Champaign,40.963526,-88.933672,Central/Northeast,Chicago Metro
LOIL01485,US,IL,Bloomington,40.796219,-88.895813,Central/Northeast,Chicago Metro
LOIL01486,US,IL,Decatur,40.807552,-88.88363,Central/Northeast,Chicago Metro
LOWA01495,US,WA,Spokane,47.337759,-120.229469,West,Cascades
LOWA01496,US,WA,Tacoma,47.299171,-120.298805,West,Cascades
LOWA01497,US,WA,Vancouver,47.631244,-119.860559,West,Cascades
LOWA01502,US,WA,Bellevue,47.50896,-120.203182,West,Cascades
LOCA01513,US,CA,Riverside,35.750133,-119.288523,Central/Northeast,Central Valley
LOCA01514,US,CA,San Bernardino,35.799449,-118.765487,Central/Northeast,Central Valley
LOCA01515,US,CA,Fontana,35.844922,-119.087437,West,Central Valley
LOCA01516,US,CA,Moreno Valley,35.763207,-119.166583,Central/Northeast,Central Valley
LOCA01517,US,CA,Oxnard,36.011535,-118.935348,Central/Northeast,Central Valley
LOCA01520,US,CA,Pomona,35.847211,-119.265361,Central/Northeast,Central Valley
LOCA01521,US,CA,Escondido,35.93462,-119.159478,Central/Northeast,Central Valley
LONC01523,US,NC,Greenville,35.331732,-78.724082,West,Carolinas Interior
LONC01524,US,NC,Charlotte,35.56978,-78.965873,West,Carolinas Interior
LONC01525,US,NC,Raleigh,35.449465,-79.042633,West,Carolinas Interior
LOCA01529,US,CA,Hayward,36.024543,-118.882142,Central/Northeast,Greater LA
LOFL01532,US,FL,Gainesville,27.121288,-82.196984,Central/Northeast,Florida Interior
LOCA01533,US,CA,Sunnyvale,36.000068,-119.052825,West,Central Valley
LOCA01534,US,CA,Pasadena,36.222316,-118.921149,West,Central Valley
LOCA01535,US,CA,Sacramento,36.019502,-119.230763,West,Central Valley
LONC01541,US,NC,Greensboro,35.563383,-79.229678,West,Carolinas Interior
LONC01542,US,NC,Durham,35.402324,-79.214295,West,Carolinas Interior
LOWA01543,US,WA,Kennewick,47.615244,-120.176249,West,Oregon
LOWA01544,US,WA,Renton,47.435116,-119.762595,West,Oregon
LOWA01545,US,WA,Kirkland,47.32259,-119.995317,West,Oregon
LOWA01546,US,WA,Bellevue,47.451563,-120.289126,West,Oregon
LOWA01547,US,WA,Everett,47.675655,-120.258572,West,Oregon
LOWA01548,US,WA,Yakima,47.484553,-119.963593,West,Oregon
LOWA01549,US,WA,Bellingham,47.577056,-119.886821,West,Oregon
LOWA01550,US,WA,Marysville,47.351963,-120.294013,West,Oregon
LOIL01551,US,IL,Aurora,41.134066,-88.978606,Central/Northeast,Chicago Metro
LOCA01554,US,CA,Fresno,36.201671,-118.807167,West,Central Valley
LONY01555,US,NY,Mount Vernon,43.205996,-76.008943,Central/Northeast,New Jersey
LOTN01557,US,TN,Chattanooga,35.900177,-85.825065,West,Tennessee Valley
LOFL01561,US,FL,Jacksonville,26.970776,-82.189935,Central/Northeast,Florida Interior
LOFL01562,US,FL,Tampa,27.212984,-81.770464,Central/Northeast,Florida Interior
LOFL01563,US,FL,Orlando,26.979786,-82.25458,Central/Northeast,Florida Interior
LOFL01564,US,FL,Fort Lauderdale,26.932696,-81.817877,Central/Northeast,Florida Interior
LOSC01565,US,SC,Greenville,34.041064,-81.177916,South/Southeast,Gulf Coast
LOIL01566,US,IL,Evanston,40.740184,-88.77359,Central/Northeast,Missouri Valley
LOIL01567,US,IL,Schaumburg,40.933643,-88.974943,Central/Northeast,Missouri Valley
LOWA01568,US,WA,Redmond,47.780839,-120.260061,West,Oregon
LOWA01569,US,WA,Lakewood,47.588991,-120.255537,West,Oregon
LOWA01570,US,WA,Spokane,47.425281,-119.817711,West,Oregon
LOWA01571,US,WA,Tacoma,47.460083,-119.701691,West,Oregon
LOWA01572,US,WA,Vancouver,47.535436,-120.107303,West,Oregon
LOWA01573,US,WA,Bellevue,47.332067,-120.089688,West,Oregon
LOWA01574,US,WA,Kennewick,47.42352,-120.258772,West,Oregon
LOWA01575,US,WA,Renton,47.421745,-120.021457,West,Oregon
LOWA01576,US,WA,Kirkland,47.633643,-119.905962,West,Oregon
LOWA01577,US,WA,Bellevue,47.625259,-120.294982,West,Oregon
LOWA01578,US,WA,Everett,47.3306,-119.902989,West,Oregon
LOWA01579,US,WA,Yakima,47.490394,-120.296812,West,Oregon
LOWA01580,US,WA,Bellingham,47.682697,-119.836314,West,Oregon
LOWA01581,US,WA,Marysville,47.529051,-120.260122,West,Oregon
LOWA01582,US,WA,Redmond,47.659909,-119.949772,West,Oregon
LOTN01585,US,TN,Clarksville,36.169176,-85.848952,West,Memphis
LOTN01586,US,TN,Murfreesboro,36.181801,-85.989195,West,Memphis
LOCA01602,US,CA,Bakersfield,35.784195,-118.897306,Central/Northeast,Central Valley
LOLA01605,US,LA,New Orleans,30.572284,-91.354648,South/Southeast,Louisiana
LOCA01606,US,CA,Stockton,35.801929,-119.183015,West,Central Valley
LOCA01607,US,CA,Modesto,36.234246,-118.850013,West,Central Valley
LOCA01608,US,CA,Riverside,36.244937,-118.844771,Central/Northeast,Central Valley
LOIL01609,US,IL,Bolingbrook,41.058293,-88.90752,Central/Northeast,Chicago Metro
LOWA01611,US,WA,Lakewood,47.733477,-119.952716,West,Puget Sound
LOWA01612,US,WA,Spokane,47.579435,-120.206114,West,Puget Sound
LOWA01613,US,WA,Tacoma,47.484353,-119.870162,West,Puget Sound
LOWA01614,US,WA,Vancouver,47.362566,-120.178647,West,Puget Sound
LOWA01615,US,WA,Bellevue,47.388296,-120.1551,West,Puget Sound
LOWA01616,US,WA,Kennewick,47.328948,-120.045089,West,Puget Sound
LOWA01617,US,WA,Renton,47.744703,-119.995764,West,Puget Sound
LOCA01623,US,CA,San Bernardino,35.812752,-119.253817,Central/Northeast,SoCal Coast
LOCA01624,US,CA,Fontana,36.117694,-119.070321,Central/Northeast,Sacramento Valley
LONC01625,US,NC,Winston-Salem,35.693099,-78.904294,West,Western NC
LONC01626,US,NC,Fayetteville,35.677745,-79.136832,West,Western NC
LONC01627,US,NC,Cary,35.615415,-79.141563,West,Western NC
LOCA01628,US,CA,Moreno Valley,36.263441,-118.918175,Central/Northeast,Bay Area
LOCA01655,US,CA,Oxnard,35.894707,-119.138293,West,Central Valley
LOCA01656,US,CA,Pomona,35.814556,-118.883215,West,Central Valley
LOCA01657,US,CA,Escondido,35.831229,-118.942818,West,Central Valley
LOIL01659,US,IL,Springfield,40.858781,-88.902819,Central/Northeast,Missouri Valley
LOCA01660,US,CA,Hayward,36.188964,-118.833185,Central/Northeast,Central Valley
LOIL01661,US,IL,Rockford,41.156511,-89.187367,Central/Northeast,Missouri Valley
LOIL01662,US,IL,Joliet,40.753031,-88.880631,Central/Northeast,Missouri Valley
LOCA01663,US,CA,Sunnyvale,35.921008,-119.040592,Central/Northeast,Central Valley
LOCA01664,US,CA,Pasadena,35.718689,-119.144254,Central/Northeast,Central Valley
LOIL01665,US,IL,Naperville,40.720206,-88.772489,Central/Northeast,Missouri Valley
LOIL01666,US,IL,Peoria,40.846038,-88.965598,Central/Northeast,Missouri Valley
LOIL01667,US,IL,Elgin,40.723388,-88.899892,Central/Northeast,Missouri Valley
LOIL01668,US,IL,Waukegan,40.893816,-88.761248,Central/Northeast,Missouri Valley
LOIL01669,US,IL,Cicero,41.232871,-89.104826,Central/Northeast,Missouri Valley
LOCA01671,US,CA,Sacramento,36.240577,-118.702305,West,Central Valley
